date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:45	126034/126034	---M-Z	200	added ('OK')	text/html	etag:%221ec52-6501649c-188fffdf2ccf91b6;gz%22	https://bvite-html.pixelwibes.in/docs/sweetalert2.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/docs/sweetalert2.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:45	143226/143226	---M-Z	200	added ('OK')	text/html	etag:%2222f7a-6501649c-c0000f1e272bab7f;gz%22	https://bvite-html.pixelwibes.in/docs/tagify.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/docs/tagify.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:46	123000/123000	---M-Z	200	added ('OK')	text/html	etag:%221e078-6501649c-51f8bd16febaabca;gz%22	https://bvite-html.pixelwibes.in/docs/tiny-slider.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/docs/tiny-slider.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:46	128716/128716	---M-Z	200	added ('OK')	text/html	etag:%221f6cc-6501649c-4254d3da88159961;gz%22	https://bvite-html.pixelwibes.in/docs/toast-calendar.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/docs/toast-calendar.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:46	128740/128740	---M-Z	200	added ('OK')	text/html	etag:%221f6e4-6501649d-823128010f1e21b8;gz%22	https://bvite-html.pixelwibes.in/docs/toast-editor.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/docs/toast-editor.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:46	162921/162921	---M-Z	200	added ('OK')	text/html	etag:%2227c69-65016543-578d3063a4e90eb3;gz%22	https://bvite-html.pixelwibes.in/form.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/form.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:47	129205/129205	---M-Z	200	added ('OK')	text/html	etag:%221f8b5-65016499-caff167c7669529c;gz%22	https://bvite-html.pixelwibes.in/docs/dashboard.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/docs/dashboard.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:47	7002/7002	---M--	200	added ('OK')	image/jpeg	etag:%221b5a-650160bd-edd28f90a263ce9a;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar5.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/xs/avatar5.jpg	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:47	132502/132502	---M-Z	200	added ('OK')	text/html	etag:%2220596-6501653d-ede2e70f29ceb427;gz%22	https://bvite-html.pixelwibes.in/blog-detail.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/blog-detail.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:47	125426/125426	---M-Z	200	added ('OK')	text/html	etag:%221e9f2-6501653d-e2bd40b35ee3342c;gz%22	https://bvite-html.pixelwibes.in/app.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/app.html	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:48	6416/6416	---M--	200	added ('OK')	image/jpeg	etag:%221910-650160bd-f009775ee5f88a56;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar7.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/xs/avatar7.jpg	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:48	6607/6607	---M--	200	added ('OK')	image/jpeg	etag:%2219cf-650160be-80e5d77e0124e79b;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar9.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/xs/avatar9.jpg	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:48	6665/6665	---M--	200	added ('OK')	image/jpeg	etag:%221a09-650160bd-73a7583875e6052f;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar6.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/xs/avatar6.jpg	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:48	6491/6491	---M--	200	added ('OK')	image/jpeg	etag:%22195b-650160bd-d76b281a88727af7;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar10.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/xs/avatar10.jpg	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:50	677579/677579	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a56cb-65016124-8f066c903151fc3a;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/libscripts.bundle.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/bundles/libscripts.bundle.js	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:50	13145/13145	---M-Z	200	added ('OK')	application/x-javascript	etag:%223359-650160b9-e4fba5f1cc623d59;gz%22	https://bvite-html.pixelwibes.in/assets/js/main.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/js/main.js	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:51	27398/27398	---M-Z	200	added ('OK')	text/css	etag:%226306846d-8ef%22	https://cdnjs.cloudflare.com/ajax/libs/flag-icon-css/6.6.6/css/flag-icons.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/cdnjs.cloudflare.com/ajax/libs/flag-icon-css/6.6.6/css/flag-icons.min.css	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:51	25901/25901	---M-Z	200	added ('OK')	text/css	etag:%2260301cf1-652d%22	https://cdnjs.cloudflare.com/ajax/libs/weather-icons/2.0.12/css/weather-icons.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/cdnjs.cloudflare.com/ajax/libs/weather-icons/2.0.12/css/weather-icons.min.css	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:51	697494/697494	---M--	200	added ('OK')	image/jpeg	etag:%22aa496-650160c2-d993f1707400aa69;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/4.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/4.jpg	(from https://bvite-html.pixelwibes.in/my-contact.html)
20:51:52	10943/10943	---M-Z	200	added ('OK')	text/css	etag:%225f316e72-2abf%22	https://cdnjs.cloudflare.com/ajax/libs/simple-line-icons/2.5.5/css/simple-line-icons.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/cdnjs.cloudflare.com/ajax/libs/simple-line-icons/2.5.5/css/simple-line-icons.min.css	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:52	65696/65696	---M-Z	200	added ('OK')	text/css	etag:W/%22100a0-GGXd3Lt7Z9zvQlDlkMyalXSrpnM%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.5.0/font/bootstrap-icons.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/cdn.jsdelivr.net/npm/bootstrap-icons@1.5.0/font/bootstrap-icons.css	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:52	14068/14068	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2236f4-6501611f-631c4e186db940ec;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/summernote.eot?	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/summernoted41d.eot	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:53	147127/147127	---M-Z	200	added ('OK')	text/html	etag:%2223eb7-6501b0fe-94033969cb535ef5;gz%22	https://bvite-html.pixelwibes.in/	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/index-2.html	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:53	6948/6948	---M--	200	added ('OK')	font/woff2	etag:%221b24-65016120-7c14b8e794d77103;;;%22	https://bvite-html.pixelwibes.in/assets/fonts/summernote.woff2	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/summernote.woff2	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:53	8376/8376	---M--	200	added ('OK')	application/font-woff	etag:%2220b8-65016120-a7aa14c1c94db82c;;;%22	https://bvite-html.pixelwibes.in/assets/fonts/summernote.woff	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/summernote.woff	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:53	13892/13892	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223644-65016120-ef15ab99496fa7ca;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/summernote.ttf	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/summernote.ttf	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:54	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6501611e-6d3fe58fddef2687;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.eot	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:54	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6501611e-6d3fe58fddef2687;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.eot?	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfontd41d.eot	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:55	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-6501611f-8f65488a70bfe8de;;;%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.woff	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:55	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-6501611f-1da24f5bc0f8bb88;;;%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:56	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-6501611f-5884d834d467a8b9;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:56	447050/447050	---M-Z	200	added ('OK')	image/svg+xml	etag:%226d24a-6501611f-992fa32954334e14;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.svg	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
20:51:56	98004/98004	---M--	200	added ('OK')	image/png	etag:%2217ed4-650160ba-a569e7a910db4d5d;;;%22	https://bvite-html.pixelwibes.in/assets/images/ads-01.png	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/ads-01.png	(from https://bvite-html.pixelwibes.in/blog.html)
20:51:57	643651/643651	---M--	200	added ('OK')	image/jpeg	etag:%229d243-650160c0-98e273cd3055c4b9;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/1.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/1.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:51:58	87752/87752	---M--	200	added ('OK')	image/jpeg	etag:%22156c8-650160c3-10bfe92da375bac2;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/5.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/5.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:51:58	889641/889641	---M--	200	added ('OK')	image/jpeg	etag:%22d9329-650160c2-45b288c6c0cf573d;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/2.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/2.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:51:59	197106/197106	---M--	200	added ('OK')	image/jpeg	etag:%22301f2-650160c3-bd3c9fbbd8887a67;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/7.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/7.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:52:00	147588/147588	---M--	200	added ('OK')	image/jpeg	etag:%2224084-650160c3-f23398d8a09fff48;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/8.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/8.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:52:00	180565/180565	---M--	200	added ('OK')	image/jpeg	etag:%222c155-650160c3-89f4708c3885a77e;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/6.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/6.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:52:00	167733/167733	---M--	200	added ('OK')	image/jpeg	etag:%2228f35-650160c3-59453a8899bd836e;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/9.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/9.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:52:00	1534/1534	---M-Z	200	added ('OK')	text/css	etag:%225fe-65016121-8077edeb88fc5cb0;gz%22	https://bvite-html.pixelwibes.in/assets/css/prism.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/css/prism.min.css	(from https://bvite-html.pixelwibes.in/docs/changelog.html)
20:52:00	981463/981463	---M--	200	added ('OK')	image/jpeg	etag:%22ef9d7-650160c2-28dfff83c9826456;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/3.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/gallery/3.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
20:52:00	8162/8162	---M-Z	200	added ('OK')	text/css	etag:%221fe2-650160b4-6d016d9707b592c4;gz%22	https://bvite-html.pixelwibes.in/assets/vendor/dataTables.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/vendor/dataTables.min.css	(from https://bvite-html.pixelwibes.in/my-wallet.html)
20:52:01	103982/103982	---M-Z	200	added ('OK')	application/x-javascript	etag:%221962e-65016123-b2f56a8688e4ef0;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/dataTables.bundle.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/bundles/dataTables.bundle.js	(from https://bvite-html.pixelwibes.in/my-wallet.html)
20:52:01	3527/3527	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dc7-65016124-cff46b4778d84ea6;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/peity.bundle.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/bundles/peity.bundle.js	(from https://bvite-html.pixelwibes.in/my-task.html)
20:52:01	4129/4129	---M-Z	200	added ('OK')	image/svg+xml	etag:%221021-650160bc-2c1fda35d7591a73;gz%22	https://bvite-html.pixelwibes.in/assets/images/visa.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/visa.svg	(from https://bvite-html.pixelwibes.in/account-settings.html)
20:52:02	6140/6140	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217fc-650160bc-df49f69cd73807fc;gz%22	https://bvite-html.pixelwibes.in/assets/images/mastercard.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/mastercard.svg	(from https://bvite-html.pixelwibes.in/account-settings.html)
20:52:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c84847-f867e9a5c438f210;gz%22	https://bvite-html.pixelwibes.in/invoices.html	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/invoices.html	(from https://bvite-html.pixelwibes.in/account-settings.html)
20:52:02	61338/61338	---M--	200	added ('OK')	image/png	etag:%22ef9a-650160bc-1787dcbd2ed39e9b;;;%22	https://bvite-html.pixelwibes.in/assets/images/login-img.png	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/login-img.png	(from https://bvite-html.pixelwibes.in/signin.html)
20:52:02	19880/19880	---M-Z	200	added ('OK')	text/css	etag:%224da8-65016122-73ca9ede853d79cc;gz%22	https://bvite-html.pixelwibes.in/assets/css/summernote.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/css/summernote.min.css	(from https://bvite-html.pixelwibes.in/inbox.html)
20:52:03	5574/5574	---M--	200	added ('OK')	image/jpeg	etag:%2215c6-650160be-e06f83ba5b0afac6;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar8.jpg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/xs/avatar8.jpg	(from https://bvite-html.pixelwibes.in/inbox.html)
20:52:03	148541/148541	---M-Z	200	added ('OK')	application/x-javascript	etag:%222443d-65016125-9c8092b3fd7560d7;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/summernote.bundle.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/bundles/summernote.bundle.js	(from https://bvite-html.pixelwibes.in/inbox.html)
20:52:03	26751/26751	---M-Z	200	added ('OK')	text/css	etag:%22687f-65016122-1e4e61fc206d08c0;gz%22	https://bvite-html.pixelwibes.in/assets/css/toastui-calendar.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/css/toastui-calendar.min.css	(from https://bvite-html.pixelwibes.in/calendar.html)
20:52:04	205367/205367	---M-Z	200	added ('OK')	application/x-javascript	etag:%2232237-65016126-f2c2b66120dc8551;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/toastui-calendar.bundle.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/bundles/toastui-calendar.bundle.js	(from https://bvite-html.pixelwibes.in/calendar.html)
20:52:04	8161/8161	---M-Z	200	added ('OK')	text/css	etag:%221fe1-65016120-5b37e28df54d8325;gz%22	https://bvite-html.pixelwibes.in/assets/css/dataTables.min.css	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/css/dataTables.min.css	(from https://bvite-html.pixelwibes.in/filemanager.html)
20:52:05	18969/18969	---M-Z	200	added ('OK')	application/x-javascript	etag:%224a19-65016125-7ba6f836a9d08f1c;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/prism.bundle.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/bundles/prism.bundle.js	(from https://bvite-html.pixelwibes.in/table.html)
20:52:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c84847-f867e9a5c438f210;gz%22	https://bvite-html.pixelwibes.in/docs/5.1/forms/checks-radios/	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/docs/5.1/forms/checks-radios/dashboard.html	(from https://bvite-html.pixelwibes.in/docs/buttons.html)
20:52:08	18795/18795	---M-Z	200	added ('OK')	application/javascript	etag:W/%22496b-DsfKR3i6PMtNGxaICUcgg0++ntM%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/cdn.jsdelivr.net/npm/@popperjs/core@2.10.2/dist/umd/popper.min.js	(from https://bvite-html.pixelwibes.in/docs/popovers.html)
20:52:08	21318/21318	---M-Z	200	added ('OK')	image/svg+xml	etag:%225346-650160c4-fc391cc2aaca1ffa;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/af.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/af.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:09	568/568	---M-Z	200	added ('OK')	image/svg+xml	etag:%22238-650160c6-e1a00f09fb9cdec5;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ax.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/ax.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:09	3217/3217	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c91-650160c4-b029e171683f4aeb;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/al.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/al.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:10	299/299	---M--	200	added ('OK')	image/svg+xml	etag:%2212b-650160ce-12da08a5401c173e;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/dz.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/dz.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:10	32441/32441	---M-Z	200	added ('OK')	image/svg+xml	etag:%227eb9-650160c5-6565077b295fe38a;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/as.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/as.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:10	34007/34007	---M-Z	200	added ('OK')	image/svg+xml	etag:%2284d7-650160c4-cdc52b5eb5350de;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ad.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/ad.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:11	1609/1609	---M-Z	200	added ('OK')	image/svg+xml	etag:%22649-650160c5-3c15be1c1cea14c6;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ao.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/ao.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:11	38151/38151	---M-Z	200	added ('OK')	image/svg+xml	etag:%229507-650160c4-a4bb45477c978e5e;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ai.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/ai.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:11	754/754	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f2-650160c4-13c9ede4452422e7;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ag.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/ag.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:11	3540/3540	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dd4-650160c5-9d4a6ea82cde49da;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ar.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/ar.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:12	233/233	---M--	200	added ('OK')	image/svg+xml	etag:%22e9-650160c5-3f79fe9241211a70;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/am.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/am.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:12	10125/10125	---M-Z	200	added ('OK')	image/svg+xml	etag:%22278d-650160c6-5b5954fef8a68890;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/aw.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/aw.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:12	1349/1349	---M-Z	200	added ('OK')	image/svg+xml	etag:%22545-650160c6-3e9f3a581904069c;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/au.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/au.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
20:52:12	243/243	---M--	200	added ('OK')	image/svg+xml	etag:%22f3-650160c5-2f3da8ca1b8321a4;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/at.svg	C:/AMS/NewWebRAT/AdminPanel/HTMLDesign/AdminPanel/bvite-html.pixelwibes.in/assets/images/flags/4x3/at.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
